id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment
1880028,IN,127,9,10641.30,2,4,4,244,4,at risk
1881534,IN,29,4,6163.86,4,3,4,434,3,potential loyalists
1881702,IN,8,24,60922.50,5,5,5,555,5,champions
1882122,IN,1,7,10886.64,5,4,4,544,4,loyal customers
1882740,IN,8,53,133681.14,5,5,5,555,5,champions
1883118,IN,1,230,963447.24,5,5,5,555,5,champions
1883244,IN,134,1,1199.94,2,1,2,212,1,lost
1883268,IN,302,3,3009.30,1,3,3,133,3,at risk
1883604,IN,8,8,29295.96,5,4,5,545,4,loyal customers
1885308,IN,22,1,1197.54,4,1,2,412,1,promising
1885392,IN,85,7,15006.42,3,4,5,345,4,loyal customers
1885884,IN,204,2,10827.54,2,2,4,224,3,at risk
1886136,IN,148,3,3383.76,2,3,3,233,3,at risk
1886256,IN,43,4,4732.98,4,3,3,433,3,potential loyalists
1886304,IN,15,27,58199.04,5,5,5,555,5,champions
1886310,IN,134,3,3644.16,2,3,3,233,3,at risk
1886664,IN,316,1,2448.12,1,1,3,113,2,lost
1886844,IN,8,25,48332.64,5,5,5,555,5,champions
1887522,IN,85,2,3123.90,3,2,3,323,2,about to sleep
1887822,IN,8,11,42009.54,5,5,5,555,5,champions
1888104,IN,8,23,27510.06,5,5,5,555,5,champions
1888290,IN,8,9,12878.40,5,4,4,544,4,loyal customers
1888332,IN,36,3,4884.42,4,3,4,434,3,potential loyalists
1889364,IN,302,1,292.98,1,1,1,111,1,lost
1889430,IN,50,1,1225.20,4,1,2,412,1,promising
1891512,IN,43,1,370.74,4,1,1,411,1,promising
1891950,IN,57,10,7941.84,3,5,4,354,4,loyal customers
1893042,IN,323,1,977.40,1,1,2,112,1,lost
1896798,IN,8,97,335541.24,5,5,5,555,5,champions
1897536,IN,225,1,1221.36,2,1,2,212,1,lost
1897662,IN,15,22,84033.72,5,5,5,555,5,champions
1898088,IN,8,13,15490.32,5,5,5,555,5,champions
1900386,IN,15,14,7825.38,5,5,4,554,4,loyal customers
1900596,IN,71,15,35234.28,3,5,5,355,5,loyal customers
1900746,IN,50,7,17486.46,4,4,5,445,4,loyal customers
1900896,IN,113,1,1557.18,3,1,2,312,1,about to sleep
1900980,IN,8,50,224067.12,5,5,5,555,5,champions
1904700,IN,316,1,1954.92,1,1,2,112,1,lost
1906302,IN,1,14,48329.28,5,5,5,555,5,champions
1906698,IN,1,3,3405.06,5,3,3,533,3,potential loyalists
1906938,IN,43,14,26433.72,4,5,5,455,5,loyal customers
1913958,IN,274,3,28127.22,1,3,5,135,4,at risk
1914078,IN,120,12,35955.42,3,5,5,355,5,loyal customers
1915092,AF,1,157,250651.86,5,5,5,555,5,champions
1915920,AF,323,1,2238.60,1,1,3,113,2,lost
1916280,AF,64,1,612.78,3,1,1,311,1,about to sleep
1917144,AF,57,16,29793.18,3,5,5,355,5,loyal customers
1918074,AF,1,5,3460.98,5,4,3,543,3,potential loyalists
1918398,AF,50,1,1251.96,4,1,2,412,1,promising
1919676,AF,274,2,1237.08,1,2,2,122,2,lost
1919940,AF,295,1,1213.26,1,1,2,112,1,lost
1919964,AF,29,4,2798.82,4,3,3,433,3,potential loyalists
1920072,AF,288,1,1213.26,1,1,2,112,1,lost
1920588,AF,162,3,37182.24,2,3,5,235,4,at risk
1920624,AF,15,1,652.20,5,1,1,511,1,new customers
1920684,AF,99,1,5007.90,3,1,4,314,2,about to sleep
1920972,AF,176,4,24845.34,2,3,5,235,4,at risk
1924914,AF,148,6,11622.78,2,4,4,244,4,at risk
1926078,AF,323,1,6160.74,1,1,4,114,2,lost
1926474,IN,15,1,293.16,5,1,1,511,1,new customers
1926756,IN,8,41,83773.20,5,5,5,555,5,champions
1927296,IN,29,6,6459.72,4,4,4,444,4,loyal customers
1928406,IN,162,1,1211.40,2,1,2,212,1,lost
1930512,IN,15,32,50491.74,5,5,5,555,5,champions
1931400,IN,1,21,108019.50,5,5,5,555,5,champions
1931730,IN,8,7,16385.28,5,4,5,545,4,loyal customers
1931898,IN,71,2,1274.40,3,2,2,322,2,about to sleep
1932438,IN,8,51,83983.92,5,5,5,555,5,champions
1934184,IN,190,3,2901.36,2,3,3,233,3,at risk
1934466,IN,50,1,1568.04,4,1,2,412,1,promising
1934520,IN,29,17,66431.58,4,5,5,455,5,loyal customers
1934778,IN,274,2,3064.68,1,2,3,123,2,lost
1935336,IN,78,6,9446.28,3,4,4,344,4,loyal customers
1936140,IN,8,30,14596.50,5,5,5,555,5,champions
1936644,IN,183,1,373.56,2,1,1,211,1,lost
1936668,IN,36,3,2600.40,4,3,3,433,3,potential loyalists
1937778,IN,281,1,584.58,1,1,1,111,1,lost
1938702,IN,85,2,2422.14,3,2,3,323,2,about to sleep
1940772,IN,1,42,79466.34,5,5,5,555,5,champions
1941384,AF,253,1,1251.96,1,1,2,112,1,lost
1941816,IN,309,2,2159.64,1,2,2,122,2,lost
1941834,IN,274,3,28295.64,1,3,5,135,4,at risk
1942530,IN,50,3,3661.80,4,3,3,433,3,potential loyalists
1942692,IN,50,3,2941.20,4,3,3,433,3,potential loyalists
1942698,IN,22,13,25742.70,4,5,5,455,5,loyal customers
1946226,AF,267,2,5921.70,1,2,4,124,3,at risk
1947726,IN,8,6,20872.74,5,4,5,545,4,loyal customers
1947954,IN,57,2,2436.60,3,2,3,323,2,about to sleep
1948350,IN,1,115,129548.64,5,5,5,555,5,champions
1948926,IN,197,1,1221.36,2,1,2,212,1,lost
1954164,IN,8,7,12124.32,5,4,4,544,4,loyal customers
1954998,IN,57,9,10689.54,3,4,4,344,4,loyal customers
1956336,IN,225,2,3079.86,2,2,3,223,2,hibernating
1956480,IN,29,5,2606.70,4,4,3,443,3,potential loyalists
1957560,IN,106,3,7797.96,3,3,4,334,3,need attention
1958130,IN,50,17,10638.06,4,5,4,454,4,loyal customers
1958850,IN,267,1,68.40,1,1,1,111,1,lost
1959876,TH,8,20,17660.76,5,5,5,555,5,champions
1960050,TH,8,1,1843.14,5,1,2,512,1,new customers
1960134,TH,295,1,627.72,1,1,1,111,1,lost
1960140,TH,57,8,7160.58,3,4,4,344,4,loyal customers
1960890,TH,36,14,11557.44,4,5,4,454,4,loyal customers
1960926,TH,36,9,16714.02,4,4,5,445,4,loyal customers
1960980,TH,316,1,284.64,1,1,1,111,1,lost
1961136,TH,218,2,1272.66,2,2,2,222,2,hibernating
1961184,TH,92,2,1823.88,3,2,2,322,2,about to sleep
1961412,TH,57,5,2414.76,3,4,3,343,3,need attention
1961460,TH,50,5,1951.86,4,4,2,442,3,potential loyalists
1961658,TH,239,2,1964.28,2,2,2,222,2,hibernating
1961748,TH,8,15,23314.08,5,5,5,555,5,champions
1961844,TH,8,4,6385.74,5,3,4,534,3,potential loyalists
1961856,TH,295,3,2688.78,1,3,3,133,3,at risk
1961898,TH,36,1,980.58,4,1,2,412,1,promising
1961904,TH,15,3,10155.90,5,3,4,534,3,potential loyalists
1961964,TH,260,1,2531.10,1,1,3,113,2,lost
1962234,TH,1,20,17270.22,5,5,5,555,5,champions
1962396,TH,78,3,895.44,3,3,1,331,2,about to sleep
1962522,TH,351,1,2304.48,1,1,3,113,2,lost
1962660,TH,57,4,3417.12,3,3,3,333,3,need attention
1962690,TH,57,1,1910.76,3,1,2,312,1,about to sleep
1962954,TH,8,20,42620.16,5,5,5,555,5,champions
1963020,TH,50,4,2463.36,4,3,3,433,3,potential loyalists
1963050,TH,1,29,108655.74,5,5,5,555,5,champions
1963062,TH,71,7,11494.62,3,4,4,344,4,loyal customers
1963140,TH,8,3,5329.20,5,3,4,534,3,potential loyalists
1963170,TH,295,1,1245.84,1,1,2,112,1,lost
1963254,TH,1,26,48587.82,5,5,5,555,5,champions
1963434,TH,85,9,21688.62,3,4,5,345,4,loyal customers
1963452,TH,78,3,1183.98,3,3,2,332,2,about to sleep
1963494,TH,8,23,16336.38,5,5,5,555,5,champions
1963632,TH,15,7,9274.92,5,4,4,544,4,loyal customers
1963638,TH,64,9,15739.56,3,4,5,345,4,loyal customers
1963710,TH,351,1,985.32,1,1,2,112,1,lost
1963818,TH,29,5,3660.36,4,4,3,443,3,potential loyalists
1963830,TH,106,1,681.78,3,1,1,311,1,about to sleep
1963956,TH,295,1,526.50,1,1,1,111,1,lost
1964106,TH,15,9,10005.00,5,4,4,544,4,loyal customers
1964232,TH,239,4,4503.42,2,3,3,233,3,at risk
1964256,TH,344,1,8065.62,1,1,4,114,2,lost
1964448,TH,50,5,5933.70,4,4,4,444,4,loyal customers
1964676,TH,183,6,10509.96,2,4,4,244,4,at risk
1964742,TH,8,11,12299.88,5,5,4,554,4,loyal customers
1964796,TH,239,2,2586.84,2,2,3,223,2,hibernating
1964916,TH,22,1,1176.24,4,1,2,412,1,promising
1965090,TH,204,2,7464.72,2,2,4,224,3,at risk
1965432,TH,232,1,439.32,2,1,1,211,1,lost
1965678,TH,309,1,2290.98,1,1,3,113,2,lost
1965708,TH,225,1,294.72,2,1,1,211,1,lost
1966074,TH,1,28,67956.54,5,5,5,555,5,champions
1966164,TH,29,7,9038.88,4,4,4,444,4,loyal customers
1966170,TH,1,16,23249.34,5,5,5,555,5,champions
1966218,TH,316,1,417.00,1,1,1,111,1,lost
1966224,TH,351,1,2955.96,1,1,3,113,2,lost
1966398,TH,309,2,2217.60,1,2,3,123,2,lost
1966488,TH,344,1,347.34,1,1,1,111,1,lost
1966776,TH,260,3,981.72,1,3,2,132,2,lost
1966932,TH,225,1,1069.32,2,1,2,212,1,lost
1967364,TH,22,3,1230.72,4,3,2,432,2,potential loyalists
1967850,TH,22,1,636.66,4,1,1,411,1,promising
1967910,TH,155,12,16438.02,2,5,5,255,5,at risk
1967928,TH,99,1,369.18,3,1,1,311,1,about to sleep
1968018,TH,15,19,15227.28,5,5,5,555,5,champions
1968126,TH,225,1,643.20,2,1,1,211,1,lost
1968210,TH,8,8,15916.56,5,4,5,545,4,loyal customers
1968222,TH,78,1,624.48,3,1,1,311,1,about to sleep
1968264,TH,8,9,9084.06,5,4,4,544,4,loyal customers
1968288,TH,43,3,5117.22,4,3,4,434,3,potential loyalists
1968324,TH,309,1,959.04,1,1,1,111,1,lost
1968372,TH,176,1,1321.32,2,1,2,212,1,lost
1968378,TH,197,1,760.20,2,1,1,211,1,lost
1968648,TH,1,10,6537.00,5,5,4,554,4,loyal customers
1968768,TH,57,1,588.12,3,1,1,311,1,about to sleep
1969104,TH,330,2,1935.96,1,2,2,122,2,lost
1969218,TH,190,6,708.00,2,4,1,241,2,hibernating
1969380,TH,29,4,1646.64,4,3,2,432,2,potential loyalists
1969548,TH,15,9,11261.28,5,4,4,544,4,loyal customers
1969620,TH,36,1,3806.58,4,1,3,413,2,potential loyalists
1969908,TH,50,3,2939.52,4,3,3,433,3,potential loyalists
1970010,TH,169,2,3794.88,2,2,3,223,2,hibernating
1970532,TH,309,1,1065.36,1,1,2,112,1,lost
1970802,TH,29,1,1238.76,4,1,2,412,1,promising
1970838,TH,78,2,3408.12,3,2,3,323,2,about to sleep
1970892,TH,64,2,1909.44,3,2,2,322,2,about to sleep
1970946,TH,197,1,2601.60,2,1,3,213,2,hibernating
1971096,TH,29,12,21378.54,4,5,5,455,5,loyal customers
1971516,TH,148,1,1321.32,2,1,2,212,1,lost
1971564,TH,1,3,888.30,5,3,1,531,2,potential loyalists
1971576,TH,197,5,18416.22,2,4,5,245,4,at risk
1971684,TH,1,7,2880.06,5,4,3,543,3,potential loyalists
1971900,TH,43,1,188.52,4,1,1,411,1,promising
1972020,TH,316,2,4889.76,1,2,4,124,3,at risk
1972200,TH,71,18,25195.98,3,5,5,355,5,loyal customers
1972242,TH,1,3,4496.94,5,3,3,533,3,potential loyalists
1972572,TH,8,1,373.38,5,1,1,511,1,new customers
1972842,TH,8,19,27414.66,5,5,5,555,5,champions
1973154,TH,141,3,3228.12,2,3,3,233,3,at risk
1973742,TH,281,1,2127.60,1,1,2,112,1,lost
1974048,TH,22,6,6728.52,4,4,4,444,4,loyal customers
1974138,TH,78,6,14996.76,3,4,5,345,4,loyal customers
1974372,TH,71,13,152043.12,3,5,5,355,5,loyal customers
1974480,TH,36,3,2423.04,4,3,3,433,3,potential loyalists
1974606,TH,8,21,10902.96,5,5,4,554,4,loyal customers
1974780,TH,15,4,4087.80,5,3,3,533,3,potential loyalists
1974966,TH,253,3,2768.04,1,3,3,133,3,at risk
1975626,TH,8,5,4526.58,5,4,3,543,3,potential loyalists
1975686,TH,365,1,629.64,1,1,1,111,1,lost
1975740,TH,211,3,2501.76,2,3,3,233,3,at risk
1975746,TH,78,7,7306.62,3,4,4,344,4,loyal customers
1975752,TH,64,2,1221.12,3,2,2,322,2,about to sleep
1976352,TH,113,5,4404.12,3,4,3,343,3,need attention
1977348,IN,36,6,6552.84,4,4,4,444,4,loyal customers
1977462,TH,29,5,29978.76,4,4,5,445,4,loyal customers
1977714,IN,29,3,5316.06,4,3,4,434,3,potential loyalists
1981368,IN,22,20,16906.86,4,5,5,455,5,loyal customers
1982622,IQ,1,62,188209.92,5,5,5,555,5,champions
1983420,IQ,197,1,1238.94,2,1,2,212,1,lost
1983852,IQ,232,4,12186.06,2,3,4,234,3,at risk
1984494,IQ,8,6,3567.72,5,4,3,543,3,potential loyalists
1985010,IQ,50,1,540.96,4,1,1,411,1,promising
1985592,IQ,78,4,460390.86,3,3,5,335,4,loyal customers
1986888,IQ,316,1,609.24,1,1,1,111,1,lost
1988478,IQ,57,5,2692.20,3,4,3,343,3,need attention
1988544,IQ,36,12,15978.30,4,5,5,455,5,loyal customers
1988574,IQ,15,83,45402.90,5,5,5,555,5,champions
1988700,IQ,183,1,1981.80,2,1,2,212,1,lost
1988958,IQ,85,1,372.72,3,1,1,311,1,about to sleep
1989090,IQ,50,4,2927.46,4,3,3,433,3,potential loyalists
1989342,IQ,99,4,1312.08,3,3,2,332,2,about to sleep
1989924,IQ,22,1,3905.28,4,1,3,413,2,potential loyalists
1989996,IQ,57,1,369.78,3,1,1,311,1,about to sleep
1990890,IQ,15,1,284.10,5,1,1,511,1,new customers
1991442,IQ,1,392,366409.80,5,5,5,555,5,champions
1991544,IQ,113,1,986.28,3,1,2,312,1,about to sleep
1992798,IQ,57,1,11673.30,3,1,4,314,2,about to sleep
1993644,IQ,71,1,581.58,3,1,1,311,1,about to sleep
1993686,IQ,260,1,6232.86,1,1,4,114,2,lost
1993926,IQ,22,3,9971.58,4,3,4,434,3,potential loyalists
1994130,IQ,155,3,6225.72,2,3,4,234,3,at risk
1998786,IQ,92,4,8673.06,3,3,4,334,3,need attention
1999044,IN,1,9,12158.70,5,4,4,544,4,loyal customers
1999620,TH,78,7,3098.88,3,4,3,343,3,need attention
1999806,IN,197,2,8461.02,2,2,4,224,3,at risk
2000172,AF,78,3,1185.54,3,3,2,332,2,about to sleep
2000256,IN,246,3,16853.04,1,3,5,135,4,at risk
2000910,IN,218,2,1165.92,2,2,2,222,2,hibernating
2001774,IN,211,2,209.34,2,2,1,221,1,lost
2002476,IN,1,10,21952.56,5,5,5,555,5,champions
2003106,IN,8,14,14642.76,5,5,5,555,5,champions
2003850,IN,36,5,7329.84,4,4,4,444,4,loyal customers
2004096,IN,50,7,32260.08,4,4,5,445,4,loyal customers
2014638,TH,29,5,3824.82,4,4,3,443,3,potential loyalists
2014956,IQ,8,4,2448.24,5,3,3,533,3,potential loyalists
2015418,IN,71,3,52018.86,3,3,5,335,4,loyal customers
2015880,TH,22,19,21240.18,4,5,5,455,5,loyal customers
2016066,IN,106,5,4328.58,3,4,3,343,3,need attention
2017710,IN,211,2,1751.34,2,2,2,222,2,hibernating
2018556,IQ,43,8,6216.30,4,4,4,444,4,loyal customers
2018706,IN,15,13,20184.84,5,5,5,555,5,champions
2019210,IQ,302,1,2096.28,1,1,2,112,1,lost
2020218,IN,176,3,7574.04,2,3,4,234,3,at risk
2021562,IN,1,8,12893.82,5,4,4,544,4,loyal customers
2022102,IN,1,12,32199.84,5,5,5,555,5,champions
2022306,JP,8,41,1256758.62,5,5,5,555,5,champions
2022558,JP,29,12,330978.84,4,5,5,455,5,loyal customers
2022978,JP,253,2,5341.26,1,2,4,124,3,at risk
2023056,JP,29,3,3532.02,4,3,3,433,3,potential loyalists
2023206,JP,57,4,6996.96,3,3,4,334,3,need attention
2023254,JP,253,3,3489.36,1,3,3,133,3,at risk
2023332,JP,253,3,13767.18,1,3,4,134,3,at risk
2023692,JP,134,2,18877.68,2,2,5,225,3,at risk
2023932,JP,253,1,602.10,1,1,1,111,1,lost
2024244,JP,344,1,367.62,1,1,1,111,1,lost
2024616,JP,260,1,4253.58,1,1,3,113,2,lost
2024790,JP,176,1,997.92,2,1,2,212,1,lost
2025312,JP,22,2,9784.50,4,2,4,424,3,potential loyalists
2025330,JP,260,2,2300.16,1,2,3,123,2,lost
2025546,JP,162,1,4023.72,2,1,3,213,2,hibernating
2025684,JP,183,1,1114.98,2,1,2,212,1,lost
2026086,JP,274,1,3467.64,1,1,3,113,2,lost
2026470,JP,36,14,22581.42,4,5,5,455,5,loyal customers
2026812,JP,365,1,2120.64,1,1,2,112,1,lost
2026848,JP,253,1,261.48,1,1,1,111,1,lost
2027184,JP,50,2,2018.22,4,2,2,422,2,potential loyalists
2027406,JP,8,29,59074.26,5,5,5,555,5,champions
2027514,JP,15,10,15587.46,5,5,5,555,5,champions
2027586,JP,246,2,2429.04,1,2,3,123,2,lost
2027730,JP,162,4,3789.30,2,3,3,233,3,at risk
2027916,JP,8,9,19007.04,5,4,5,545,4,loyal customers
2027952,JP,8,2,1652.70,5,2,2,522,2,potential loyalists
2028036,JP,253,5,6830.64,1,4,4,144,4,at risk
2028060,JP,29,8,30289.26,4,4,5,445,4,loyal customers
2028090,JP,29,5,3488.10,4,4,3,443,3,potential loyalists
2028294,JP,246,2,723.06,1,2,1,121,1,lost
2028552,JP,148,1,1391.94,2,1,2,212,1,lost
2028996,JP,204,2,3246.00,2,2,3,223,2,hibernating
2029242,JP,316,2,599.04,1,2,1,121,1,lost
2029452,JP,127,2,400.38,2,2,1,221,1,lost
2029824,JP,29,3,589.26,4,3,1,431,2,potential loyalists
2030436,JP,218,1,271.44,2,1,1,211,1,lost
2030526,JP,22,50,1519339.86,4,5,5,455,5,loyal customers
2030730,JP,127,1,644.10,2,1,1,211,1,lost
2031360,IN,155,9,18036.66,2,4,5,245,4,at risk
2031588,JP,218,1,1212.48,2,1,2,212,1,lost
2031972,JP,288,1,967.44,1,1,1,111,1,lost
2032698,JP,218,9,277925.58,2,4,5,245,4,at risk
2034378,JP,211,1,5567.40,2,1,4,214,2,hibernating
2034558,AF,344,1,272.58,1,1,1,111,1,lost
2034720,TH,1,7,29127.06,5,4,5,545,4,loyal customers
2035476,IQ,120,8,3891.84,3,4,3,343,3,need attention
2035812,IN,365,1,952.56,1,1,1,111,1,lost
2036040,IN,64,1,1938.48,3,1,2,312,1,about to sleep
2036622,IN,176,5,10364.94,2,4,4,244,4,at risk
2037342,CN,351,1,1017.36,1,1,2,112,1,lost
2037342,IN,225,3,2228.88,2,3,3,233,3,at risk
2037432,IN,155,2,1151.52,2,2,2,222,2,hibernating
2037654,IN,253,2,3669.30,1,2,3,123,2,lost
2037900,IQ,8,12,44636.28,5,5,5,555,5,champions
2038134,IN,1,36,28777.98,5,5,5,555,5,champions
2038170,TH,36,12,14670.54,4,5,5,455,5,loyal customers
2038278,IQ,36,1,396.00,4,1,1,411,1,promising
2038884,IN,8,25,107582.22,5,5,5,555,5,champions
2039052,IN,169,3,3996.60,2,3,3,233,3,at risk
2039208,IN,113,12,27155.40,3,5,5,355,5,loyal customers
2039568,IN,64,3,22318.32,3,3,5,335,4,loyal customers
2040702,IN,22,26,14377.38,4,5,5,455,5,loyal customers
2040942,TH,43,4,3708.42,4,3,3,433,3,potential loyalists
2040972,IN,36,4,4963.08,4,3,4,434,3,potential loyalists
2041824,IQ,183,8,24009.24,2,4,5,245,4,at risk
2044002,TH,204,3,2156.94,2,3,2,232,2,hibernating
2044452,IN,29,2,1351.02,4,2,2,422,2,potential loyalists
2044614,JP,29,1,1156.02,4,1,2,412,1,promising
2045142,IN,92,4,6819.78,3,3,4,334,3,need attention
2045346,IN,50,12,73648.80,4,5,5,455,5,loyal customers
2045508,JP,162,2,4780.26,2,2,3,223,2,hibernating
2046972,JP,316,2,686.04,1,2,1,121,1,lost
2047176,IN,15,1,1202.76,5,1,2,512,1,new customers
2047392,IN,148,4,9106.92,2,3,4,234,3,at risk
2050596,IN,8,6,6930.96,5,4,4,544,4,loyal customers
2051142,IN,344,2,2975.46,1,2,3,123,2,lost
2051166,IQ,316,1,1246.56,1,1,2,112,1,lost
2052066,JP,127,1,2370.66,2,1,3,213,2,hibernating
2053122,IN,8,3,3630.72,5,3,3,533,3,potential loyalists
2053164,AF,309,1,618.54,1,1,1,111,1,lost
2053680,AF,183,1,1852.86,2,1,2,212,1,lost
2053716,IN,8,15,17067.54,5,5,5,555,5,champions
2054232,IN,71,11,48218.70,3,5,5,355,5,loyal customers
2054436,IQ,99,1,586.32,3,1,1,311,1,about to sleep
2055216,TH,211,2,1110.30,2,2,2,222,2,hibernating
2055948,IN,36,8,20347.38,4,4,5,445,4,loyal customers
2056308,IN,260,2,694.68,1,2,1,121,1,lost
2056956,IN,365,1,573.30,1,1,1,111,1,lost
2057310,IN,1,27,58448.82,5,5,5,555,5,champions
2057514,TH,8,15,26935.26,5,5,5,555,5,champions
2058054,JP,50,2,867.78,4,2,1,421,1,promising
2058204,IN,8,7,11751.30,5,4,4,544,4,loyal customers
2058384,IN,8,11,51657.36,5,5,5,555,5,champions
2058456,JP,43,5,4611.60,4,4,3,443,3,potential loyalists
2058480,AF,43,4,3117.42,4,3,3,433,3,potential loyalists
2058990,TH,22,2,3456.54,4,2,3,423,2,potential loyalists
2059308,JP,50,2,3786.42,4,2,3,423,2,potential loyalists
2059542,TH,15,3,3209.16,5,3,3,533,3,potential loyalists
2059758,JP,99,1,535.20,3,1,1,311,1,about to sleep
2059770,IQ,29,5,5529.54,4,4,4,444,4,loyal customers
2059896,IN,1,5,8543.70,5,4,4,544,4,loyal customers
2059956,IN,253,1,10992.18,1,1,4,114,2,lost
2059968,AF,211,6,3021.84,2,4,3,243,3,at risk
2060760,TH,260,1,1069.32,1,1,2,112,1,lost
2061402,JP,43,4,6015.72,4,3,4,434,3,potential loyalists
2063034,AF,330,1,389.70,1,1,1,111,1,lost
2063040,IN,1,60,227902.02,5,5,5,555,5,champions
2063802,IN,8,14,17893.32,5,5,5,555,5,champions
2063820,IN,15,13,10080.60,5,5,4,554,4,loyal customers
2064414,IN,253,1,1568.04,1,1,2,112,1,lost
2064678,IN,15,2,361.56,5,2,1,521,1,new customers
2065542,TH,92,5,2632.68,3,4,3,343,3,need attention
2065692,IN,43,1,584.82,4,1,1,411,1,promising
2065764,JP,295,1,585.36,1,1,1,111,1,lost
2066262,IN,365,1,1194.90,1,1,2,112,1,lost
2066994,TH,22,9,10427.10,4,4,4,444,4,loyal customers
2067780,IN,64,2,2962.86,3,2,3,323,2,about to sleep
2068902,JP,134,1,225.78,2,1,1,211,1,lost
2070312,TH,225,2,1735.44,2,2,2,222,2,hibernating
2071650,IQ,134,1,271.26,2,1,1,211,1,lost
2071812,IN,162,3,4773.24,2,3,3,233,3,at risk
2072304,IN,288,1,584.28,1,1,1,111,1,lost
2074020,IN,8,33,80908.92,5,5,5,555,5,champions
2074050,IN,204,1,568.50,2,1,1,211,1,lost
2074266,TH,120,3,3155.46,3,3,3,333,3,need attention
2074464,TH,309,3,621.78,1,3,1,131,2,lost
2074620,IN,8,13,10019.46,5,5,4,554,4,loyal customers
2074680,IN,50,5,8799.06,4,4,4,444,4,loyal customers
2074752,IN,302,1,1942.86,1,1,2,112,1,lost
2074770,JP,281,1,1135.20,1,1,2,112,1,lost
2075430,IN,351,1,1201.08,1,1,2,112,1,lost
2075886,JP,127,11,29970.30,2,5,5,255,5,at risk
2076348,IN,1,10,25715.34,5,5,5,555,5,champions
2076576,IQ,225,1,367.56,2,1,1,211,1,lost
2077032,IN,260,1,975.48,1,1,2,112,1,lost
2077218,JP,134,2,2161.08,2,2,2,222,2,hibernating
2077830,IQ,141,1,415.80,2,1,1,211,1,lost
2078124,IN,190,1,19386.96,2,1,5,215,3,at risk
2078394,IN,288,1,3644.28,1,1,3,113,2,lost
2078442,IN,141,7,2687.70,2,4,3,243,3,at risk
2078484,AF,8,13,20242.26,5,5,5,555,5,champions
2078658,JP,127,10,24455.58,2,5,5,255,5,at risk
2079030,TH,36,3,6805.02,4,3,4,434,3,potential loyalists
2079600,IN,323,2,2425.02,1,2,3,123,2,lost
2080488,IN,1,3,16958.88,5,3,5,535,4,loyal customers
2080950,TH,43,10,8875.32,4,5,4,454,4,loyal customers
2081514,AF,22,5,7439.58,4,4,4,444,4,loyal customers
2081682,IN,29,11,7022.16,4,5,4,454,4,loyal customers
2083020,JP,162,2,3542.64,2,2,3,223,2,hibernating
2083686,IN,8,6,4056.24,5,4,3,543,3,potential loyalists
2084004,IN,15,4,9689.46,5,3,4,534,3,potential loyalists
2084478,IN,50,8,8772.72,4,4,4,444,4,loyal customers
2084874,TH,85,3,2161.68,3,3,2,332,2,about to sleep
2086314,IN,92,9,23073.18,3,4,5,345,4,loyal customers
2086602,JP,1,13,15298.92,5,5,5,555,5,champions
2086752,IN,239,1,978.18,2,1,2,212,1,lost
2087046,JP,22,15,193054.50,4,5,5,455,5,loyal customers
2087100,JP,267,1,740.22,1,1,1,111,1,lost
2087370,IN,57,3,12623.46,3,3,4,334,3,need attention
2088084,IN,141,3,2861.28,2,3,3,233,3,at risk
2088498,TH,29,4,4956.00,4,3,4,434,3,potential loyalists
2089416,IN,127,2,1577.94,2,2,2,222,2,hibernating
2090412,IQ,8,7,16178.70,5,4,5,545,4,loyal customers
2090424,IN,78,2,1778.46,3,2,2,322,2,about to sleep
2090538,JP,127,6,22443.84,2,4,5,245,4,at risk
2090616,IN,190,1,1785.30,2,1,2,212,1,lost
2090898,IN,8,21,44962.74,5,5,5,555,5,champions
2091066,IN,36,3,6816.54,4,3,4,434,3,potential loyalists
2091342,IN,29,1,584.82,4,1,1,411,1,promising
2091762,IN,85,7,14481.42,3,4,5,345,4,loyal customers
2093526,IN,8,32,111948.60,5,5,5,555,5,champions
2094000,IN,274,1,582.96,1,1,1,111,1,lost
2094054,IN,29,5,6301.44,4,4,4,444,4,loyal customers
2095704,IN,8,41,173865.84,5,5,5,555,5,champions
2096268,IN,99,1,566.70,3,1,1,311,1,about to sleep
2096640,IN,57,13,21830.88,3,5,5,355,5,loyal customers
2096928,IN,141,6,5124.30,2,4,4,244,4,at risk
2096982,IN,57,9,135159.24,3,4,5,345,4,loyal customers
2097636,AF,64,2,14881.74,3,2,5,325,3,need attention
2099700,AF,225,1,1251.96,2,1,2,212,1,lost
2100222,TH,36,12,8538.54,4,5,4,454,4,loyal customers
2100948,IN,8,20,68692.26,5,5,5,555,5,champions
2101596,IN,8,9,23591.94,5,4,5,545,4,loyal customers
2103810,IN,239,6,11741.46,2,4,4,244,4,at risk
2104038,IN,330,1,11527.50,1,1,4,114,2,lost
2104398,IN,218,4,3960.60,2,3,3,233,3,at risk
2104542,IN,267,2,5855.52,1,2,4,124,3,at risk
2104866,TH,99,5,3408.90,3,4,3,343,3,need attention
2104890,IN,246,2,13784.16,1,2,4,124,3,at risk
2105274,IN,43,2,2793.24,4,2,3,423,2,potential loyalists
2105736,IN,29,5,4042.68,4,4,3,443,3,potential loyalists
2106156,TH,218,3,41402.22,2,3,5,235,4,at risk
2106222,IN,358,1,1201.08,1,1,2,112,1,lost
2106978,IN,183,2,2431.86,2,2,3,223,2,hibernating
2107014,TH,71,1,981.66,3,1,2,312,1,about to sleep
